status,home_player_1_f1,home_player_1_f2,home_player_2_f1,home_player_2_f2,home_player_3_f1,home_player_3_f2,home_player_4_f1,home_player_4_f2,home_player_5_f1,home_player_5_f2,home_player_6_f1,home_player_6_f2,home_player_7_f1,home_player_7_f2,home_player_8_f1,home_player_8_f2,home_player_9_f1,home_player_9_f2,home_player_10_f1,home_player_10_f2,home_player_11_f1,home_player_11_f2,away_player_1_f1,away_player_1_f2,away_player_2_f1,away_player_2_f2,away_player_3_f1,away_player_3_f2,away_player_4_f1,away_player_4_f2,away_player_5_f1,away_player_5_f2,away_player_6_f1,away_player_6_f2,away_player_7_f1,away_player_7_f2,away_player_8_f1,away_player_8_f2,away_player_9_f1,away_player_9_f2,away_player_10_f1,away_player_10_f2,away_player_11_f1,away_player_11_f2,home_f_1,home_f_2,home_f_3,away_f_1,away_f_2,away_f_3
1,198.6645199305867,-21.061608420439875,-5.5047273092210425,25.364492564375805,35.86135397443217,58.07743600526877,19.198752060733778,52.35823032539952,-6.740968686613438,44.02718633141303,-10.055851511002572,33.2747800800004,2.4841384844285552,30.05981940735564,-12.039144247911736,-13.14098426943521,-13.926424933772676,0.7833771606495356,-24.738580067600743,-24.254164300198706,0.024856291487657972,-30.694220966775525,201.12413108765392,-25.288287834376078,4.993158653979096,31.58573354471197,36.7222483739022,72.31699587545944,51.4296239680012,52.88961325631445,8.085230151372114,43.70235250390674,-13.354290428203107,26.24047426237671,-3.4751843567790845,22.369119681855352,-28.429313331283144,-34.851908565917995,-16.42498087994555,-40.862968919236614,-24.905126518978896,-13.897323742301447,6.747288670430777,-49.62984504351814,12.56408603840196,-12.687068857861158,12.68679498536847,2.1707945782768046,0.6451329111680488,0.3784993252122511
2,207.55230406437687,-10.982341347815355,-24.381491813285187,54.96359933900456,-15.38526401780866,37.5853660616759,-15.921104185174697,45.71668463995308,-54.72901203196773,16.245948559056888,-23.280935093458222,-47.48251662848744,-38.04882376823723,19.906777663630386,-29.1564432282474,47.05704079469792,-31.122664205385263,-33.16662553773743,-26.41638746557017,-75.55899746406254,-15.985775618269477,-37.08610250407717,201.12413108765392,-25.288287834376078,4.993158653979096,31.58573354471197,36.7222483739022,72.31699587545944,51.4296239680012,52.88961325631445,8.085230151372114,43.70235250390674,-13.354290428203107,26.24047426237671,-27.967187606242142,-15.829020222358215,5.063166577537675,-60.736829873994324,-31.254978343102433,-32.07577797551538,-16.42498087994555,-40.862968919236614,-5.066313307719428,-59.22593328669698,-0.3053349659833809,19.984142661846363,6.777177072840514,2.1707945782768046,0.6451329111680488,0.3784993252122511
1,198.95389107654438,-35.92451362723678,-12.14809036051652,29.505081917680073,-5.011068063417647,49.87260606655031,-27.13598624282755,30.88938938303913,-17.149559579492863,32.047347743980104,-30.830744837708185,14.79876754171791,-26.08493540135247,3.5614995881757148,-12.211580702749755,-55.26181131176298,-15.086431341391926,-27.83997522673201,-39.25263580468261,-4.890668347278714,-14.306609954765198,-54.543265069713236,201.12413108765392,-25.288287834376078,4.993158653979096,31.58573354471197,36.7222483739022,72.31699587545944,60.44784936636667,59.90696574135529,20.541388007096657,52.876623401455056,-13.354290428203107,26.24047426237671,-27.967187606242142,-15.829020222358215,5.063166577537675,-60.736829873994324,-16.42498087994555,-40.862968919236614,-28.429313331283144,-34.851908565917995,-5.066313307719428,-59.22593328669698,-34.88455836861448,11.221864883737231,-5.857109448242212,2.1707945782768046,0.6451329111680488,0.3784993252122511
2,194.91289643020062,-29.957312091325267,-33.45817730773529,21.517663255002162,-37.57493324773472,38.9241926472788,-47.43152978838119,44.26520831792081,1.513020810917526,39.079805715171204,-33.1662653806052,-12.08989022121778,-4.046024213896124,36.077865273488854,-33.687926954888695,-48.28201935185211,-28.193166186235988,17.246619237721585,0.9600399460257059,-54.13914445471298,-4.570793742644603,-64.75706527612618,201.95404924913768,-35.12991675638981,3.635814751029749,45.831035109813875,39.45187072116049,68.9000658936293,15.412004042218475,55.974409065411145,32.27244280285563,61.21105069810101,-13.251819468561688,38.5132624275993,-36.49475322325326,-48.83267093392203,-10.599714810479277,7.63308666469888,-10.254313570799066,18.275347648345335,20.747237177605317,-56.97716459010742,-39.269747299292,-64.09097262829393,-7.841914634720158,2.0670039217832192,-0.16208848757958347,-0.5769749705896846,-2.4069602371337213,6.298941808500842
2,193.31027704908138,-44.81909093000208,-73.5831271541642,19.88816096766071,24.974015426308735,76.2668138849963,-35.48270708725274,45.89706802145496,-47.72606345896855,40.017507125579336,-55.0439852697813,7.017300468559147,-51.15373920989011,-46.68308169551467,-33.373750336346475,47.619043706425316,-53.42808856826282,-48.8397546122258,-63.86077398731903,-46.69774703987314,-48.18170561249416,-37.50720905441195,201.95404924913768,-35.12991675638981,3.635814751029749,45.831035109813875,39.45187072116049,68.9000658936293,15.412004042218475,55.974409065411145,-32.81703720775104,20.541059515478814,-10.254313570799066,18.275347648345335,-10.599714810479277,7.63308666469888,-13.251819468561688,38.5132624275993,-36.49475322325326,-48.83267093392203,-31.626123352558437,-84.49349411456298,-11.137715178658647,-66.38677847826709,-8.897988378203737,7.9604741463681234,-1.475193002907024,-0.5769749705896846,-2.4069602371337213,6.298941808500842
2,199.29523588588103,-28.167331626651407,-46.7661654896457,14.485981576204221,13.137793571991367,80.4453807448088,7.964904773778874,57.956885830946675,41.86771772612712,67.17437850447621,-34.85384501735948,-60.21773600231439,-43.65793881442853,22.10197982600317,-63.35938536963031,11.334594080684038,-49.68632417409292,-61.55901810373479,-50.90525773367855,13.950714250510753,-35.24907889958017,-75.12814028170784,201.95404924913768,-35.12991675638981,3.635814751029749,45.831035109813875,39.45187072116049,68.9000658936293,15.412004042218475,55.974409065411145,-32.81703720775104,20.541059515478814,-39.269747299292,-64.09097262829393,-13.251819468561688,38.5132624275993,1.348000789976234,22.960635857641176,-31.626123352558437,-84.49349411456298,-43.59435785573436,-25.02103333831087,-11.137715178658647,-66.38677847826709,-7.687464405481266,-5.153895432600475,7.790652551657731,-0.5769749705896846,-2.4069602371337213,6.298941808500842
2,200.30737142296508,-31.171044144017706,8.014038487186134,54.69356846602498,-27.109119672214383,47.49497103700501,-14.78294645856719,54.43936863476552,-43.81869793988203,27.476269478652227,-14.945794110514333,45.401669994790396,-62.68814194579378,-15.937913602171125,-50.80101686477388,-24.78723483697855,-55.25707506996311,26.757710957803774,-36.9829137249975,-60.53440104317855,-38.91714413517309,-17.303861204253355,195.36212358012622,-27.970033048592143,32.27244280285563,61.21105069810101,-13.251819468561688,38.5132624275993,39.45187072116049,68.9000658936293,15.412004042218475,55.974409065411145,-36.49475322325326,-48.83267093392203,23.28930985375873,51.33925424054609,-39.269747299292,-64.09097262829393,-43.59435785573436,-25.02103333831087,1.348000789976234,22.960635857641176,-11.137715178658647,-66.38677847826709,-1.6730624855893854,7.548085717964945,5.38902042364529,-0.5769749705896846,-2.4069602371337213,6.298941808500842
0,199.76744737490023,-35.634492544733455,-14.851015587618091,56.19480843328411,-0.5712386233521262,63.4328909477896,-72.36047658856985,24.590189782998202,-54.996097957865224,15.226036038138828,-65.75301948816676,24.63981339635965,-74.07060419019389,11.443120885229298,-51.40145926014547,-48.14700948007569,3.2762919071233783,-60.91700054400313,-62.699688689175744,-74.05752041016893,-73.7835205911344,6.799103539315957,201.95404924913768,-35.12991675638981,3.635814751029749,45.831035109813875,39.45187072116049,68.9000658936293,28.52774169567259,76.47507710686287,-32.81703720775104,20.541059515478814,-13.251819468561688,38.5132624275993,-36.49475322325326,-48.83267093392203,-43.59435785573436,-25.02103333831087,-39.269747299292,-64.09097262829393,20.747237177605317,-56.97716459010742,-31.626123352558437,-84.49349411456298,-6.30330634030513,3.435220600296439,-5.02639794075943,-0.5769749705896846,-2.4069602371337213,6.298941808500842
1,200.4277194835112,-25.29505813262026,-6.228493077502156,51.72268547031556,-20.284837941595402,14.314992936372272,-5.784414269012112,54.16783101254004,-46.06842142211966,28.695376374459055,-41.98042384132961,-18.06478657241582,-13.756283414031012,-51.23850999534422,-20.620745563209585,-58.2873070673018,-45.16378094329375,39.38025836949899,-47.5525740924295,18.622273371835483,-8.881489739029096,-62.30435221768134,201.95404924913768,-35.12991675638981,39.45187072116049,68.9000658936293,3.635814751029749,45.831035109813875,-32.81703720775104,20.541059515478814,15.412004042218475,55.974409065411145,-39.269747299292,-64.09097262829393,-36.49475322325326,-48.83267093392203,-43.59435785573436,-25.02103333831087,-13.251819468561688,38.5132624275993,2.7911170504807368,-35.01723122244719,-10.254313570799066,18.275347648345335,0.5923412178626953,2.8266422194789516,6.0259653759277265,-0.5769749705896846,-2.4069602371337213,6.298941808500842
0,196.49282253947004,-32.497895842529125,-29.45475231996809,24.608897343190872,18.14091270943666,69.56243057930038,21.199360039839394,61.925395252699936,21.219190652834218,60.55654290068406,-28.0078671791886,-69.50484322037066,-45.54385183653345,26.91150294542157,-38.87647912933636,-50.586742656116385,-34.88955515488066,8.224327580860566,-40.15206908532627,-59.849487846289215,-45.27636458104717,-49.66109967323129,201.95404924913768,-35.12991675638981,3.635814751029749,45.831035109813875,28.52774169567259,76.47507710686287,39.45187072116049,68.9000658936293,-32.81703720775104,20.541059515478814,-39.269747299292,-64.09097262829393,-43.59435785573436,-25.02103333831087,-36.49475322325326,-48.83267093392203,-13.251819468561688,38.5132624275993,-31.626123352558437,-84.49349411456298,20.747237177605317,-56.97716459010742,-7.495046362534913,-9.033361053055996,-10.855790995692939,-0.5769749705896846,-2.4069602371337213,6.298941808500842
2,201.33361181609263,-27.39231605685212,21.303177285977302,56.98473600298534,-11.739081607494843,63.16262837306114,-23.54822184957826,37.32259315616098,-4.483169360934652,43.03506553944164,-46.372635430299795,28.19815648596328,-8.445521813531863,37.44765501924082,-19.963306280846343,-77.15953980352731,-30.89235565100084,-28.29376707298496,1.4475662236899973,-55.42616614332398,-40.89926910113288,-49.59093468431064,201.95404924913768,-35.12991675638981,3.635814751029749,45.831035109813875,23.28930985375873,51.33925424054609,39.45187072116049,68.9000658936293,15.412004042218475,55.974409065411145,-36.49475322325326,-48.83267093392203,-43.59435785573436,-25.02103333831087,-13.251819468561688,38.5132624275993,-39.269747299292,-64.09097262829393,-31.626123352558437,-84.49349411456298,20.747237177605317,-56.97716459010742,-0.49441617729488274,-5.93862904915073,-10.735732879021569,-0.5769749705896846,-2.4069602371337213,6.298941808500842
1,201.12413108765392,-25.288287834376078,4.993158653979096,31.58573354471197,36.7222483739022,72.31699587545944,60.44784936636667,59.90696574135529,8.085230151372114,43.70235250390674,-13.354290428203107,26.24047426237671,-27.967187606242142,-15.829020222358215,5.063166577537675,-60.736829873994324,-16.42498087994555,-40.862968919236614,-28.429313331283144,-34.851908565917995,-5.066313307719428,-59.22593328669698,195.8021519581943,-30.918631982200463,-2.5069456457127073,34.015411674024286,-3.911614079069486,33.77505178493479,16.233812987598238,55.46661438500835,-9.742479843949363,32.61552670883263,-23.134139029710695,20.053061131320337,-27.028048736046397,36.8330370343233,-18.35625234922195,-26.562023323896554,9.912161949813594,-55.9186310196712,-10.685137722594552,-33.30836428238319,-1.8029650111769149,-70.17450504325411,2.1707945782768046,0.6451329111680488,0.3784993252122511,-0.7183243860787654,19.28973563282602,18.534394954988777
1,207.95322708877876,-28.578375167103594,-20.481989125312747,25.42494867311161,-28.94871695345584,34.24944694290779,-28.985703615523512,30.561895421082937,15.799842348070241,62.72085047540487,-16.018451475554723,32.50981347688493,-41.05358130219566,27.803031601242957,-23.829556334106346,-58.420086023094555,-42.9361328565335,32.855554286067594,-50.36957394700259,-49.04408512477583,-2.4780347014254853,-53.936503216690184,195.8021519581943,-30.918631982200463,-17.149559579492863,32.047347743980104,-3.911614079069486,33.77505178493479,19.44473026583398,64.0315158012728,-9.742479843949363,32.61552670883263,-27.990239607953875,31.497805804151717,-27.028048736046397,36.8330370343233,-18.35625234922195,-26.562023323896554,-52.54766521148828,-13.620113746046934,-1.8029650111769149,-70.17450504325411,-26.865030374107693,-46.17378161038149,14.012827371964207,13.52122700787766,5.135906697748144,-0.7183243860787654,19.28973563282602,18.534394954988777
0,191.72246113138854,-23.90773712158626,-28.166589770418295,9.19111274760142,30.597906457755997,64.0998704975573,46.615788360658186,74.77683979567566,5.459303957557159,35.7698645685988,-37.35035834680451,28.249959224757916,-37.016519425670026,-33.03607199402775,-18.213308233393487,-58.2488289695029,-35.21020321011035,8.912164189644498,-28.91838562761994,-22.254390535282667,8.66380555610386,-30.557712508677923,195.8021519581943,-30.918631982200463,13.728965422127663,54.928841656888615,19.44473026583398,64.0315158012728,-3.911614079069486,33.77505178493479,-9.742479843949363,32.61552670883263,-27.028048736046397,36.8330370343233,-27.990239607953875,31.497805804151717,12.164017791647256,-58.57714719747993,-52.54766521148828,-13.620113746046934,-53.248757296314636,-38.225361532364104,-26.865030374107693,-46.17378161038149,-0.858709786108663,6.869730341935725,-13.407198549754495,-0.7183243860787654,19.28973563282602,18.534394954988777
1,194.6897342733302,-26.78640347578198,53.5764246892554,52.490589068228275,8.353826435961626,42.46605429331459,51.036158962588644,56.74819857147142,-20.128485790946005,21.209374932563936,-4.886217370156086,37.36720301371467,-30.740863542768214,12.346118454127163,-27.02982665979505,-13.56708068663606,-36.49582848353012,-12.171912587253347,-19.561448855142118,-25.058778002698553,41.10878926299634,-54.75023307202986,195.8021519581943,-30.918631982200463,13.728965422127663,54.928841656888615,19.44473026583398,64.0315158012728,-3.911614079069486,33.77505178493479,-9.742479843949363,32.61552670883263,-27.028048736046397,36.8330370343233,-27.990239607953875,31.497805804151717,-23.134139029710695,20.053061131320337,-52.54766521148828,-13.620113746046934,-53.248757296314636,-38.225361532364104,-26.865030374107693,-46.17378161038149,-27.271602719813178,13.803796243227549,-4.122954330466919,-0.7183243860787654,19.28973563282602,18.534394954988777
1,199.40854771976097,-20.41200861876488,5.222178811858231,40.47673233703264,22.415559337533896,60.110749627866504,47.137017370943504,42.773469274293184,2.750266170895847,48.96552316129538,-19.55708077395897,-15.479355224302097,-38.856077612920515,4.086202527296843,27.323025363169545,28.04750563422361,-15.504062670630557,-4.6278319454887,38.48503432251642,-51.937565051334424,-13.7449970741844,-35.94779377909044,195.8021519581943,-30.918631982200463,-2.5069456457127073,34.015411674024286,19.44473026583398,64.0315158012728,-3.911614079069486,33.77505178493479,-9.742479843949363,32.61552670883263,-23.134139029710695,20.053061131320337,-27.028048736046397,36.8330370343233,-18.35625234922195,-26.562023323896554,12.164017791647256,-58.57714719747993,-10.685137722594552,-33.30836428238319,-1.8029650111769149,-70.17450504325411,-13.102992392434205,4.246849225259071,-6.864393362520423,-0.7183243860787654,19.28973563282602,18.534394954988777
2,214.04458560561034,-23.1298322866352,-27.370267972909797,23.365292459237235,52.52022204200716,65.3953791942905,43.18886848605702,70.03631001727378,-26.802670130380594,19.562490344285845,-23.147230721074607,30.431767173106238,-59.666707631918776,10.593437101709947,-26.692782774929817,-40.96881662488761,-23.44530019254733,-63.52388294572418,-22.376809082718843,-3.6765293933147785,-7.120600890908175,-35.54234625356459,211.4843547125457,-23.02321384883532,-9.742479843949363,32.61552670883263,-3.911614079069486,33.77505178493479,37.030424115158915,62.66025884892546,-17.149559579492863,32.047347743980104,-27.028048736046397,36.8330370343233,-27.990239607953875,31.497805804151717,-10.685137722594552,-33.30836428238319,-52.54766521148828,-13.620113746046934,-1.8029650111769149,-70.17450504325411,12.164017791647256,-58.57714719747993,22.06715576079591,-20.516253482919865,-5.503443494994388,-0.7183243860787654,19.28973563282602,18.534394954988777
2,195.49371544529578,-21.005632426349507,-10.993032068816179,14.413012907733263,15.458562897801077,56.085559482780106,43.399310817522604,70.90373145256875,-21.623449561236704,40.43790992456836,6.227421381472679,38.06849005797575,-51.48280227454003,-17.471663560346055,-25.02060060694765,-53.81466024791468,-19.58430231049607,6.673891669906252,-8.586612777367646,-34.688165168883444,-10.676258719249885,-46.411471766115326,195.8021519581943,-30.918631982200463,-17.149559579492863,32.047347743980104,19.44473026583398,64.0315158012728,-3.911614079069486,33.77505178493479,-9.742479843949363,32.61552670883263,-12.482220095931561,-57.7020390638221,-27.990239607953875,31.497805804151717,-27.028048736046397,36.8330370343233,-1.8029650111769149,-70.17450504325411,-52.54766521148828,-13.620113746046934,-26.865030374107693,-46.17378161038149,17.266556850712092,5.00144051238492,0.5023733556405224,-0.7183243860787654,19.28973563282602,18.534394954988777
0,195.65378399404398,-23.299294849514894,-6.541364526101643,24.36017373590417,2.6589734436608126,24.261603720229548,12.345592050245097,35.79237592957091,-23.120917279823825,21.17038379292818,-8.032776695630117,19.662309214906188,8.528260145118274,-41.54091958852089,-4.723317961149901,31.870152586546592,-44.74744423229303,5.138259035649879,-3.49700732846388,-56.12498966747241,-6.151349173472284,-43.125087448125804,195.8021519581943,-30.918631982200463,-27.990239607953875,31.497805804151717,19.44473026583398,64.0315158012728,-3.911614079069486,33.77505178493479,16.233812987598238,55.46661438500835,-18.35625234922195,-26.562023323896554,-23.134139029710695,20.053061131320337,-27.028048736046397,36.8330370343233,-9.742479843949363,32.61552670883263,-52.54766521148828,-13.620113746046934,12.164017791647256,-58.57714719747993,17.76325456635919,-28.09980479688659,11.639933779843258,-0.7183243860787654,19.28973563282602,18.534394954988777
2,207.55230406437687,-10.982341347815355,-24.381491813285187,54.96359933900456,-15.38526401780866,37.5853660616759,-15.921104185174697,45.71668463995308,-54.72901203196773,16.245948559056888,-38.69976460955933,6.432090753492874,-29.1564432282474,47.05704079469792,-42.744166641891965,-7.263998574634969,-15.985775618269477,-37.08610250407717,-24.541073323529055,-39.90251493780158,-26.41638746557017,-75.55899746406254,195.8021519581943,-30.918631982200463,6.469062171948924,30.3280236473024,19.44473026583398,64.0315158012728,37.030424115158915,62.66025884892546,-9.742479843949363,32.61552670883263,-23.134139029710695,20.053061131320337,-27.028048736046397,36.8330370343233,-18.35625234922195,-26.562023323896554,-52.54766521148828,-13.620113746046934,-10.685137722594552,-33.30836428238319,-1.8029650111769149,-70.17450504325411,-0.3053349659833809,19.984142661846363,6.777177072840514,-0.7183243860787654,19.28973563282602,18.534394954988777
